1,5,6,15,16,19,28,29,30,31|1,7,16
1,4,5,12,18,19,25,28,31,32|3,4,15
1,2,3,4,8,10,11,18,23,26|6,10,16
1,7,11,12,16,17,24,27,29,31|2,10,12
2,6,11,18,19,20,22,23,24,25|1,10,12
2,3,4,8,9,10,13,22,23,33|4,5,11
2,5,8,9,12,20,21,22,23,32|1,2,4
1,4,5,12,18,20,25,29,32,33|2,10,12
2,8,10,12,13,20,21,22,24,25|1,3,6
5,10,11,12,18,21,22,25,28,32|5,9,11
1,6,10,12,15,16,19,24,28,30|9,10,12
11,12,14,16,19,21,25,26,29,32|4,9,12
5,8,11,12,15,17,21,24,29,31|2,3,9
8,10,14,17,21,25,26,27,29,31|5,7,10
2,3,8,10,12,14,17,22,23,27|3,10,13
2,7,12,14,16,19,25,29,31,33|2,8,13
1,3,6,18,19,20,24,26,29,33|6,8,11
6,8,11,13,14,19,20,22,26,28|6,10,14
2,7,10,12,13,15,21,29,30,31|4,8,9
7,8,9,10,14,16,19,23,26,33|2,5,14
