04,05,06,14,26,31|02
06,08,13,15,31,32|08
03,06,21,28,31,32|15
04,06,11,12,26,31|05
06,09,10,13,31,32|12
04,05,09,14,21,31|07
01,09,14,16,27,31|11
08,15,17,22,23,31|01
08,09,10,20,23,31|10
08,09,13,22,24,31|13
07,08,09,20,22,31|14
02,08,09,15,31,32|16
08,12,15,17,26,31|03
08,10,15,20,26,31|06
07,12,18,26,27,31|09
05,15,18,26,29,31|04
03,04,09,12,31,32|02
06,07,14,16,25,32|08
06,07,14,16,25,26|15
05,06,14,25,26,33|05
05,06,14,20,21,25|12
05,06,08,14,21,28|07
04,05,18,26,28,31|11
01,05,18,26,30,31|01
03,06,07,14,29,33|10
04,06,17,23,26,28|13
06,11,16,23,24,32|14
06,07,08,23,30,33|16
04,06,08,13,21,28|03
02,06,07,20,25,28|06
05,06,18,21,25,32|09
05,06,07,16,21,25|04
06,07,16,21,29,30|02
01,06,07,21,29,30|08
04,06,22,27,29,33|15
01,06,11,17,28,29|05
04,06,11,13,28,32|12
06,10,11,22,29,33|07
03,06,12,19,26,28|11
01,06,19,28,29,30|01
06,16,17,19,30,33|10
01,06,13,27,28,29|13
03,05,06,17,26,28|14
05,07,14,17,24,28|16
05,14,16,17,24,27|03
08,13,22,23,24,29|06
05,07,14,16,29,33|09
03,04,14,16,27,33|04
01,09,14,27,29,30|02
04,05,13,18,23,25|08
02,12,17,23,25,28|15
05,08,22,23,25,30|05
03,04,08,22,23,28|12
02,08,12,13,24,29|07
04,08,19,22,24,33|11
02,07,17,24,26,28|01
04,13,19,24,32,33|10
05,10,13,22,24,29|13
03,04,16,24,27,32|14
02,03,19,24,25,28|16
03,08,10,18,25,32|03
03,08,22,25,27,28|06
07,08,12,25,28,32|09
01,05,20,24,28,29|04
03,08,09,13,29,32|02
03,09,20,21,28,32|08
01,05,07,16,21,30|15
04,11,15,16,27,32|05
04,10,11,18,20,27|12
03,04,11,16,22,27|07
03,07,10,11,22,27|11
02,03,20,25,26,28|01
04,13,18,25,32,33|10
03,10,16,17,26,32|13
03,10,16,17,22,27|14
04,05,22,26,27,29|16
01,03,07,16,29,30|03
