05,13,14,17,24,25|09
01,06,14,23,25,28|11
06,14,17,21,26,28|16
06,14,19,21,26,30|02
03,05,09,14,21,28|01
05,14,16,17,24,27|06
03,06,08,14,31,33|14
04,14,15,17,27,32|08
07,14,17,23,24,28|13
04,05,06,14,21,30|12
06,13,14,21,28,30|03
05,07,14,15,21,30|04
08,12,14,15,22,31|05
08,13,14,15,22,31|15
03,04,06,25,31,32|10
04,06,13,20,23,25|07
04,06,07,25,32,33|09
02,11,16,25,29,30|11
02,09,21,22,26,31|16
03,07,08,15,25,32|02
02,05,13,24,25,27|01
01,08,12,23,25,28|06
03,04,17,19,26,32|14
06,07,15,17,26,32|08
05,09,12,22,26,27|13
05,09,10,26,27,33|12
02,09,18,22,26,27|03
05,09,12,13,18,26|04
03,11,18,26,31,32|05
04,06,11,16,23,26|15
06,12,13,19,26,28|10
04,06,15,19,26,33|07
05,06,07,19,21,26|09
06,08,15,26,28,31|11
03,05,06,26,30,31|16
04,11,15,16,19,26|02
05,10,18,20,21,26|01
04,11,19,21,26,32|06
05,12,13,24,26,27|14
05,10,12,23,24,26|08
04,09,17,22,31,33|13
04,08,10,11,26,33|12
02,05,09,12,31,32|03
03,09,12,23,31,32|04
07,09,19,20,21,28|05
02,09,21,22,23,27|15
04,09,10,19,27,32|10
04,09,13,17,32,33|07
01,05,09,16,30,31|09
06,13,15,17,30,31|11
02,04,09,15,27,32|16
06,07,17,20,23,28|02
03,06,08,17,23,28|01
06,11,13,17,28,33|06
07,09,12,27,28,32|14
05,08,10,17,27,30|08
05,10,16,17,32,33|13
08,15,17,22,23,31|12
05,06,13,16,29,30|03
06,07,16,20,21,28|04
04,05,06,21,28,33|05
01,06,13,20,29,31|15
05,06,20,21,27,31|10
02,06,12,13,23,28|07
04,06,13,23,29,32|09
06,12,13,22,27,29|11
01,04,08,19,21,30|16
03,08,12,16,31,32|02
02,08,22,27,29,31|01
04,11,19,22,23,33|06
01,04,11,19,29,30|14
01,04,05,19,23,30|08
01,07,18,19,29,30|13
04,13,18,19,29,30|12
04,13,22,23,27,29|03
01,08,12,22,23,29|04
08,10,15,16,20,29|05
05,10,13,27,29,32|15
03,04,11,27,28,32|10
04,05,13,22,23,27|07
07,12,13,20,23,28|09
05,13,15,16,27,30|11
04,13,15,20,24,27|16
