2,3,4,5,6,7,8,14,31|6,8,16
2,3,6,9,17,18,23,27,28,29|9,13,14
3,5,10,12,13,20,25,26,29,30|3,7,15
2,7,9,10,13,14,15,23,29,32|6,9,15
2,3,5,10,14,22,23,30,32,33|1,6,11
1,4,9,11,15,19,20,23,26,29|1,9,11
1,9,10,11,13,14,20,21,22,24|7,12,13
6,9,10,13,17,23,24,25,27,31|5,10,16
2,3,8,11,13,17,19,21,25,31|4,5,15
3,7,8,9,13,20,22,24,26,30|1,3,6
3,4,7,8,10,20,23,24,26,30|9,10,13
3,5,8,10,11,13,19,22,23,28|3,5,14
3,6,12,14,19,20,24,26,28,33|1,9,11
2,3,9,10,12,15,16,22,26,27|8,15,16
7,9,13,15,16,19,22,24,25,28|8,9,10
1,3,4,14,18,23,25,28,30,33|10,11,12
3,6,8,9,13,15,17,18,23,32|1,3,4
3,5,9,15,17,18,25,26,28|7,8,14
3,5,6,14,19,20,22,28,29,32|3,4,7
2,3,5,6,8,14,18,23,28,30|6,8,11
