02,04,13,18,25,27|08
02,03,08,18,25,30|01
02,10,18,25,26,27|10
04,05,07,18,25,26|13
02,03,08,25,31,32|14
02,09,16,25,27,32|05
03,04,21,25,28,32|11
03,04,07,14,25,32|04
04,07,15,25,32,33|16
07,11,16,25,30,32|09
04,11,19,24,25,32|06
04,05,17,24,25,32|02
03,08,14,25,31,32|07
02,03,08,25,28,29|15
02,10,20,25,27,28|12
03,07,12,14,25,28|03
01,03,20,25,27,28|08
03,04,17,25,27,28|01
04,07,14,15,25,26|10
03,05,16,20,25,31|13
03,11,14,22,25,27|14
05,10,17,25,26,27|05
04,11,18,23,32,33|11
02,03,17,18,26,28|04
02,07,16,18,22,29|16
02,05,17,18,22,30|09
04,07,14,18,29,31|06
05,07,10,18,26,29|02
04,07,16,18,20,29|07
04,05,18,23,26,31|15
04,11,18,23,26,27|12
04,11,17,18,26,31|03
03,04,17,18,26,33|08
04,05,13,18,23,30|01
08,13,16,18,27,30|10
07,15,16,20,23,32|13
04,09,12,27,31,32|14
04,05,09,23,32,33|05
03,04,11,26,27,32|11
04,11,15,26,32,33|04
02,05,16,23,28,30|16
03,09,10,13,29,32|09
03,09,10,11,27,32|06
03,06,14,16,29,32|02
03,06,14,24,31,32|07
02,05,06,16,23,30|15
02,06,17,19,26,30|12
02,10,13,16,27,29|03
01,03,12,17,28,29|08
03,08,10,17,23,28|01
04,10,17,26,27,28|10
03,08,14,15,21,28|13
05,06,14,21,28,30|14
04,05,07,16,29,30|05
03,04,11,15,21,26|11
04,05,06,17,21,30|04
07,14,15,16,22,27|16
01,06,15,20,29,31|09
04,09,17,22,31,33|06
04,10,13,26,27,29|02
04,10,22,27,29,33|07
04,14,15,22,26,31|15
04,13,15,17,24,31|12
03,04,15,17,26,27|03
04,05,17,24,26,30|08
03,09,10,21,22,29|01
03,10,17,21,22,27|10
01,03,08,21,22,29|13
01,08,17,19,21,30|14
05,06,16,20,27,33|05
03,08,16,22,27,29|11
01,10,13,17,29,30|04
01,05,06,16,27,30|16
01,08,19,26,29,30|09
01,06,19,26,30,31|06
03,08,13,15,30,31|02
05,10,15,17,26,30|07
05,06,14,16,29,30|15
08,16,19,22,29,30|12
