2,4,5,7,8,10,15,19,20,21,24,25,27,30,31,32|1,3,5,6,8,10,12,13,14,15,16
1,3,5,8,10,11,13,15,16,17,19,21,23,24,25,33|6
1,6,13,19,22,23,25|7
3,10,11,21,22,23,28|12
2,6,10,12,16,22,32|12
1,4,5,10,11,13,17,18,27,29,31,32|12
5,6,9,10,14,15,17,20,26,30|9
3,4,7,10,11,12,16,18,19,24|7
4,11,12,16,18,19,24,31,32|7
2,3,9,10,15,20,24,25,26,28,30,32,33|6
1,3,5,6,7,11,13,15,17,23,25,27,31,33|2
2,9,10,15,18,23,27,32|15,11
2,4,9,10,17,18,20,21,24,27,30,32,33|2,5,11
2,3,5,9,13,16,17,20,21,24,28,29,30|6,13
2,4,6,7,13,14,15,17,19,20,23,29|1,15
2,3,9,10,15,16,20,22,24,25,26,28,30|5
5,7,10,14,15,18,26,29|8,11,15
3,6,8,12,15,22,25,28|4,5,13
1,5,6,8,10,13,16,19,20,29|11
1,2,4,8,15,21,23,25,26,29|10
3,4,7,10,11,15,16,19,21,24,27,30,31,32|2,7
3,4,7,10,11,12,16,18,19,24|7
4,11,12,16,18,19,24,31,32|7
17,18,20,22,25,28,32|3,5,7
12,17,18,20,22,25,28,32|5
2,5,8,11,19,20,22|9
2,5,8,11,13,19,22|7
4,5,11,16,17,18,20,22,29,33|5,10
6,12,17,19,20,24,31|3,7,13
2,3,4,6,8,10,11,12,15,16,17,21,24,29,33|8,15
1,3,4,5,6,9,11,15,18,19,22,23,25,32|6,9
2,5,9,15,19,21,23|4
2,10,17,23,24,28,32|9
1,3,22,23,27,28,30|2,7
4,9,15,19,26,30,31|1,5,9
2,8,11,14,16,19,21,25,28,30,33|4
2,3,6,7,9,10,15,17,22,25,28,32|11
3,13,15,18,20,21,25,29,30|5
3,4,8,11,20,24,28,30,31|2
2,4,5,11,15,24,28,30,31|7
3,6,14,22,23,29,32|11,13,15
11,12,13,16,24,28,32,32|15
1,2,6,8,9,12,13,16,23,24,28,31,32|15
3,10,12,14,22,26,31,33|13
5,13,14,22,23,29,33|9,14
4,18,21,26,28,29,32|8,10
1,3,5,8,10,14,16,19,27,28|7,11
4,5,6,10,17,28,32,33|2
1,10,13,18,23,31,32|12
3,10,12,17,18,20,22|13
2,4,15,19,26,27,30|5
4,6,7,9,10,13,15,19,20,21,23,25,27,28,29|11,12
6,9,10,11,16,28,29,31|7
4,5,6,7,9,18,29,32|10,11,14
2,5,8,9,10,11,15,20,25,27,29,30|15
2,4,9,11,15,22,23,24,30,32|7,11
3,6,9,12,14,15,16,19,22,23,25|8,15
1,9,10,11,15,17,18,21,23,33|2,11
2,9,12,13,17,19,20,22,23,24,27,28,30,32|10,15
5,12,14,16,17,18,19,21,22,23,32,33|15
5,13,14,15,16,17,18,22,30,31|6,9,11
6,9,12,14,17,18,22,28,33|2,7,9
3,6,8,10,13,15,21,22,24,25,30|4,15
1,9,10,11,14,22,23,27,28,31,33|13
1,5,11,14,22,25,27,28,31|13
1,6,8,9,13,27,28,31,32,33|15
7,9,11,14,15,17,18,19,22,25,28,29|1,7,9
6,9,10,12,14,16,17,18,19,25,28,30|4,11,14
2,5,9,10,14,15,17,18,19,23,29,32|1,6,16
3,6,9,10,11,15,19,22,25,26,29,33|1,3,5
6,8,10,12,16,20,22,24,25,28,29,30|7,10,13
2,4,6,8,9,12,13,19,25,26,30,33|2,4,11
1,5,7,9,10,11,12,15,16,26,30,32|11,14,15
2,8,9,15,16,20,22,26,28,30,32,33|7,9,11
1,2,3,8,9,11,12,14,15,20,23,26|1,4,16
6,8,11,12,14,16,18,21,24,25,29,30|5,12,15
1,2,3,6,10,11,12,15,20,22,28,33|1,4,16
2,3,10,14,17,20,23,26,29,31,32,33|5,8,12
1,6,9,13,15,16,19,20,22,23,29,31|2,6,13
1,2,5,6,17,25,26,28,29,31,32,33|4,5,15
1,2,3,8,9,11,12,14,20,23,26,32|4,13,15
3,4,9,11,12,14,15,19,23,25,28,31|7,8,9
6,8,10,12,16,20,22,24,25,28,29,30|7,10,13
