4,10,11,12,17,18,20,29,30,31|3,11,15
4,6,7,8,13,14,15,21,25,26|6,7,8
2,7,8,14,17,22,23,26,27,30|8,9,15
5,7,8,12,14,17,20,22,28,29|5,9,14
2,4,6,10,12,15,16,17,18,20|3,11,15
1,5,8,13,15,17,18,25,28,29|8,9,10
2,3,7,8,11,12,14,17,27,30|9,14,15
1,3,11,15,17,18,23,27,29,33|1,8,11
1,2,9,11,22,24,29,30,32,33|11,13,14
4,5,8,13,15,16,20,23,28,32|5,6,11
3,4,9,10,13,14,19,20,22,23|2,3,4
2,8,11,16,18,20,21,23,30,32|4,9,11
4,7,10,12,13,14,22,28,29,32|5,6,13
3,5,16,21,22,24,26,27,29,32|8,9,12
2,3,7,9,13,17,19,23,25,29|7,15,16
4,5,8,9,13,14,18,20,21,33|14,15,16
7,11,14,15,19,21,25,26,29,31|1,3,5
2,5,6,12,17,19,20,21,30,31|5,9,15
2,6,10,11,18,21,22,28,30,33|10,11,14
3,4,10,11,14,17,18,24,25,27|4,6,10
