07,12,18,19,26,30|13
05,12,13,21,24,25|10
04,11,12,24,27,32|03
06,08,12,19,21,28|14
02,07,12,23,24,28|15
08,11,12,18,24,31|02
07,12,13,20,23,28|08
06,12,19,26,28,33|04
08,12,13,15,22,31|07
08,12,13,18,28,31|09
08,10,12,13,23,28|05
06,12,13,19,23,28|01
06,11,19,21,26,30|12
01,05,16,17,21,30|16
02,03,16,27,28,30|06
01,05,15,16,27,30|11
05,07,16,17,27,30|13
05,07,16,18,27,30|10
05,06,16,20,23,30|03
05,06,13,23,28,30|14
05,06,17,25,30,33|15
01,06,19,20,25,30|02
02,07,16,28,29,30|08
07,11,16,20,29,30|04
01,08,18,19,29,30|07
02,10,17,19,26,30|09
07,15,20,21,24,28|05
05,14,21,23,24,25|01
02,03,08,18,21,31|12
03,04,14,15,21,28|16
02,03,14,21,25,28|06
05,11,18,19,21,26|11
05,14,15,20,21,28|13
05,06,20,21,23,28|10
02,09,20,24,27,28|03
04,13,15,24,27,29|14
01,06,19,20,21,28|15
08,09,21,22,26,31|02
04,11,19,21,22,26|08
06,14,15,21,26,31|04
05,14,16,17,22,27|07
04,13,20,23,27,28|09
03,08,10,18,27,32|05
02,03,22,26,27,29|01
03,04,16,19,24,32|12
04,14,15,19,26,27|16
04,10,17,26,27,28|06
04,09,11,15,26,27|11
05,06,16,17,24,26|13
03,05,14,17,22,28|10
03,10,14,16,25,32|03
01,03,14,17,25,28|14
05,10,17,25,32,33|15
05,06,13,14,22,25|02
04,11,15,25,26,31|08
04,13,18,23,25,29|04
04,09,19,23,32,33|07
06,08,13,15,31,32|09
04,06,13,17,28,32|05
07,10,17,18,26,32|01
07,10,15,16,26,32|12
05,06,13,17,22,26|16
04,11,13,18,23,26|06
04,11,15,26,31,33|11
01,06,14,16,23,28|13
02,07,09,20,23,28|10
06,07,11,17,20,28|03
04,08,17,19,32,33|14
04,07,15,17,20,26|15
06,13,15,20,28,31|02
08,13,18,20,29,31|08
02,07,14,15,28,29|04
04,07,08,22,23,33|07
