1,7,14,16,17,20,24,25,26,28|10,12,13
1,3,4,9,16,25,26,28,32,33|5,9,12
10,11,18,19,21,22,24,26,28,29|1,3,13
3,5,6,10,17,18,20,23,27,29|6,7,8
4,9,12,17,20,24,25,26,27,29|4,9,10
3,4,9,10,13,16,21,26,29,31|1,8,10
2,6,7,11,12,15,19,23,28,30|3,7,15
4,6,8,9,12,17,18,24,26,28|3,6,10
3,7,9,12,14,15,16,19,20,24|6,8,14
3,7,8,9,11,12,13,15,23,25|5,12
3,7,9,12,14,17,21,25,28,31|3,8,13
2,3,6,10,11,17,18,29,30,32|9,11,15
4,5,12,13,14,20,21,26,28,29|8,11,15
1,7,8,12,13,17,18,19,20,28|9,11
3,9,14,16,19,24,30,31,32,33|6,8,16
1,7,14,16,17,20,24,25,26,28|10,12,13
4,5,9,12,13,17,21,26,28,29|4,7,10
5,6,11,14,18,19,23,27,28,29|3,4,13
1,4,12,16,18,20,26,29,31,33|5,10,14
1,3,4,5,17,20,24,28,29,32|1,8,14
