01,08,19,22,24,29|13
01,07,08,22,29,30|01
08,15,16,22,27,31|04
02,08,09,16,22,31|08
08,15,21,22,26,31|10
08,13,22,23,24,28|09
03,08,10,22,23,28|02
05,08,13,22,24,31|07
01,06,08,17,20,28|06
08,09,16,20,23,31|12
05,08,09,13,24,32|15
01,03,08,19,24,28|14
01,08,15,17,23,30|05
07,08,16,18,23,30|03
06,08,10,19,21,26|16
04,05,08,18,21,26|11
02,08,09,15,23,28|13
08,12,13,15,24,31|01
06,07,08,25,30,33|04
03,06,17,20,22,28|08
04,13,14,22,24,27|10
04,09,19,22,23,26|09
05,07,16,21,22,30|02
03,09,14,21,22,29|07
09,11,21,22,24,29|06
05,09,10,13,22,29|12
03,05,10,17,22,26|15
05,14,22,24,25,26|14
01,09,14,19,20,29|05
07,10,16,20,21,29|03
06,16,19,20,21,30|16
06,11,20,21,27,28|11
06,11,17,19,20,28|13
05,14,18,20,21,28|01
06,07,14,16,20,29|04
05,13,18,20,24,31|08
04,07,15,17,20,26|10
02,09,11,16,31,32|09
06,13,18,19,24,32|02
06,07,19,21,24,32|07
07,10,19,23,30,32|06
06,13,14,19,28,32|12
07,16,17,19,30,32|15
01,10,19,26,27,30|14
03,10,17,18,30,32|05
01,10,12,23,28,29|03
01,09,10,19,26,29|16
04,13,14,15,27,30|11
04,10,11,15,26,27|13
02,04,15,26,27,30|01
02,10,18,25,26,27|04
02,05,16,17,18,27|08
02,09,11,16,27,30|10
07,14,16,24,25,27|09
01,05,10,26,29,30|02
05,11,16,18,23,33|07
05,13,16,17,18,26|06
02,09,13,24,27,28|12
05,13,14,17,24,27|15
03,10,15,26,27,28|14
04,11,18,19,24,26|05
05,14,18,19,21,26|03
02,05,18,19,21,30|16
06,07,14,16,25,33|11
04,10,11,18,21,26|13
03,06,11,19,24,26|01
02,07,12,26,28,31|04
06,11,12,13,23,28|08
05,07,14,21,24,29|10
07,09,12,14,21,31|09
07,12,18,25,26,31|02
05,10,17,18,26,30|07
03,04,11,15,24,26|06
04,13,15,17,24,31|12
03,11,14,15,26,31|15
07,14,15,17,23,30|14
