06,08,11,20,25,33|07
04,11,15,20,26,27|15
04,11,15,20,24,26|10
06,11,20,23,25,27|02
04,06,11,16,26,33|11
04,06,11,15,21,26|01
05,06,11,19,21,26|05
04,09,11,18,31,33|16
04,10,11,19,26,30|04
08,16,17,19,22,30|06
02,12,13,17,24,28|09
03,13,14,17,25,28|08
07,08,15,17,24,32|13
03,08,17,28,30,32|14
03,10,17,26,32,33|03
03,09,16,17,31,32|12
06,07,15,17,26,32|07
03,04,09,17,27,32|15
03,04,17,18,20,27|10
06,07,17,25,30,33|02
07,08,15,17,30,31|11
07,15,16,17,26,31|01
02,12,17,18,25,27|05
03,10,12,17,18,26|16
06,13,22,26,28,29|04
04,13,14,15,22,27|06
02,12,13,22,28,29|09
03,13,22,24,27,29|08
08,13,18,22,23,29|13
04,09,19,21,22,26|14
02,03,18,19,22,27|03
02,05,22,24,25,29|12
03,13,14,21,28,29|07
04,10,13,18,32,33|15
04,05,13,16,32,33|10
05,06,13,16,29,32|02
03,05,10,13,27,32|11
06,13,14,19,28,32|01
06,13,15,16,26,31|05
06,12,13,14,25,31|16
04,13,18,19,29,30|04
01,09,16,19,20,30|06
07,16,18,20,23,31|09
05,06,16,20,21,27|08
05,12,20,21,25,27|13
04,09,19,21,24,32|14
06,07,12,25,31,32|03
05,15,16,27,30,32|12
06,07,19,24,32,33|07
03,04,07,21,25,32|15
03,07,08,25,31,32|10
04,07,12,25,32,33|02
08,15,21,23,24,31|11
02,04,08,15,25,27|01
01,03,08,24,25,31|05
02,03,08,25,28,29|16
04,07,08,23,28,33|04
06,08,19,26,31,33|06
07,10,18,19,30,32|09
05,09,16,28,31,32|08
03,04,16,19,24,32|13
03,04,07,15,23,32|14
01,03,08,19,24,28|03
03,04,08,15,30,31|12
01,06,08,15,30,31|07
04,06,07,19,21,26|15
05,06,07,21,23,30|10
07,12,15,21,26,28|02
06,14,16,19,21,28|11
02,07,14,15,28,30|01
04,05,15,23,26,27|05
04,14,15,23,26,31|16
01,04,14,15,26,29|04
01,05,06,14,28,29|06
01,05,06,12,29,30|09
01,04,14,23,24,29|08
03,04,10,19,26,27|13
01,03,14,28,29,31|14
01,03,10,28,29,30|03
01,06,12,18,29,31|12
02,03,12,25,28,31|07
01,03,12,14,25,28|15
01,05,16,18,29,30|10
03,07,12,23,28,30|02
