2,6,10,11,16,20,26,27,30,31|3,4,6
9,12,17,19,23,24,25,29,30,32|1,11,12
4,5,10,11,13,17,20,23,27,30|3,6,13
2,3,9,11,17,19,22,26,28,30|3,11,13
1,2,3,4,9,10,11,12,19,21|3,4,13
4,5,6,9,11,19,21,22,23,31|1,5,7
2,3,5,7,8,10,14,16,28,33|1,4,6
3,7,9,11,14,16,18,20,27,32|4,9,14
3,6,9,14,22,26,29,32|3,5,7
1,3,5,7,8,11,15,19,22,29|5,12,14
3,6,13,16,17,18,21,27,29,31|3,4,9
4,9,12,13,19,22,23,24,26,31|1,6,11
1,5,6,12,13,14,20,27,28,29|6,8,10
4,7,10,11,13,15,21,26,29,33|11,12,15
1,5,9,11,13,14,15,16,20,33|1,6,11
4,7,9,12,26,29,30,31,32,33|1,4,6
1,3,4,5,7,9,13,17,24,30|8,10,12
4,6,9,12,17,20,22,24,25,32|2,4,9
6,7,10,11,12,19,23,27,28,30|5,9,12
3,4,9,14,17,21,22,24,25,30|2,9,14
