02,03,18,25,27,28|12
03,04,17,26,27,33|03
03,04,11,15,26,27|04
04,06,11,27,29,30|13
01,04,20,27,28,29|01
01,04,06,26,27,31|09
01,11,18,20,27,29|06
02,04,12,15,26,27|08
02,09,11,16,23,27|10
04,11,13,22,24,27|02
04,07,15,22,26,27|07
04,11,18,24,26,27|05
01,03,14,18,21,28|14
01,03,08,18,24,31|11
03,08,18,25,30,31|15
03,13,14,15,25,28|16
03,06,14,17,26,28|12
03,04,11,16,29,33|03
03,13,16,17,18,28|04
03,08,19,22,24,28|13
03,04,15,17,26,28|01
01,05,06,17,25,30|09
01,05,20,21,25,28|06
02,05,07,18,28,30|08
05,06,17,22,26,30|10
05,06,16,23,30,33|02
05,13,16,18,30,33|07
05,06,11,19,30,33|05
04,05,14,21,24,33|14
05,14,16,23,24,33|11
01,05,06,26,29,31|15
04,05,09,17,26,31|16
01,08,15,19,20,30|12
05,09,18,21,25,26|03
05,06,13,18,25,32|04
05,06,07,25,28,33|13
05,11,19,24,32,33|01
05,06,13,24,28,32|09
05,09,19,20,21,28|06
05,13,18,19,22,26|08
08,15,19,21,22,30|10
02,07,15,16,30,31|02
02,11,15,16,29,30|07
01,08,12,23,24,28|05
06,13,19,28,29,30|14
01,06,20,25,28,29|11
01,04,18,26,29,31|15
01,08,09,20,23,31|16
04,08,14,15,26,31|12
01,06,15,20,29,31|03
08,15,16,20,26,31|04
04,14,15,23,26,33|13
06,13,14,28,29,31|01
08,15,19,22,24,31|09
07,08,15,17,26,31|06
06,08,19,21,23,26|08
08,15,22,23,25,31|10
06,11,12,23,28,33|02
04,07,15,16,20,26|07
06,13,20,26,28,29|05
02,09,17,22,23,28|14
04,10,11,18,26,31|11
06,13,19,21,24,32|15
04,09,15,17,26,32|16
06,07,15,17,26,32|12
02,07,15,25,26,28|03
04,06,11,26,29,33|04
04,07,15,18,32,33|13
